5.23/0;27.73;1.66,-0.01,10.78;-0.09,-0.04,0.03;30.60;11.00
5.25/0;27.73;1.67,-0.02,10.78;-0.09,-0.04,0.03;30.55;11.00
5.27/0;27.69;1.69,-0.08,10.80;-0.09,-0.04,0.03;30.46;11.00
5.28/0;27.69;1.65,-0.08,10.78;-0.09,-0.04,0.03;30.51;10.00
5.30/9;27.73;1.64,-0.06,10.77;-0.09,-0.04,0.03;30.55;10.00
5.32/0;27.81;1.73,-0.07,10.80;-0.09,-0.04,0.03;30.55;10.00
5.34/0;27.75;1.65,-0.03,10.82;-0.09,-0.04,0.03;30.60;11.00
5.35/0;27.75;1.64,-0.03,10.67;-0.09,-0.04,0.03;30.46;11.00
5.37/0;27.81;1.67,0.02,10.75;-0.09,-0.03,0.03;30.55;11.00
5.39/0;27.73;1.71,-0.06,10.81;-0.09,-0.04,0.03;30.51;11.00
5.40/43;27.81;1.69,-0.06,10.84;-0.09,-0.03,0.03;30.55;11.00
5.42/0;27.73;1.68,-0.06,10.76;-0.09,-0.04,0.03;30.55;11.00
5.44/0;27.85;1.57,-0.09,10.76;-0.09,-0.04,0.03;30.60;11.00
5.45/0;27.79;1.70,-0.09,10.84;-0.09,-0.04,0.03;30.51;12.00
5.47/0;27.75;1.68,-0.09,10.86;-0.09,-0.04,0.03;30.55;11.00
5.49/0;27.73;1.62,-0.03,10.79;-0.09,-0.04,0.03;30.51;11.00
5.50/2485;27.79;1.63,-0.06,10.75;-0.09,-0.04,0.03;30.46;10.00
5.52/0;27.79;1.63,-0.00,10.81;-0.09,-0.04,0.03;30.55;11.00
5.54/0;27.75;1.62,-0.07,10.76;-0.09,-0.04,0.03;30.65;11.00
5.55/0;27.75;1.65,-0.03,10.81;-0.09,-0.04,0.03;30.51;11.00
5.57/0;27.79;1.70,-0.04,10.80;-0.09,-0.04,0.03;30.46;11.00
5.59/0;27.79;1.70,-0.05,10.73;-0.09,-0.04,0.03;30.55;10.00
5.60/16;27.87;1.67,-0.07,10.73;-0.09,-0.04,0.03;30.60;10.00
5.62/0;27.87;1.70,-0.07,10.65;-0.09,-0.04,0.03;30.55;11.00
5.64/0;27.81;1.69,-0.06,10.78;-0.09,-0.04,0.03;30.55;11.00
5.65/0;27.79;1.65,-0.09,10.77;-0.09,-0.04,0.03;30.55;11.00
5.67/0;27.85;1.63,0.01,10.83;-0.09,-0.04,0.03;30.55;11.00
5.69/0;27.91;1.66,-0.10,10.76;-0.09,-0.04,0.03;30.65;10.00
5.70/0;27.91;1.69,-0.03,10.75;-0.09,-0.04,0.03;30.60;10.00
5.72/0;27.85;1.61,-0.06,10.80;-0.09,-0.04,0.03;30.55;11.00
5.74/0;27.91;1.64,-0.04,10.71;-0.09,-0.04,0.03;30.65;11.00
5.75/0;27.91;1.70,-0.01,10.83;-0.09,-0.04,0.03;30.60;11.00
5.77/0;27.87;1.70,-0.05,10.88;-0.09,-0.04,0.03;30.51;10.00
5.79/42;27.95;1.63,-0.04,10.75;-0.08,-0.04,0.03;30.55;10.00
5.80/0;27.99;1.65,-0.06,10.75;-0.09,-0.04,0.03;30.51;10.00
5.82/0;27.95;1.61,0.00,10.80;-0.08,-0.04,0.03;30.60;10.00
5.84/0;27.93;1.61,-0.06,10.80;-0.08,-0.04,0.03;30.65;11.00
5.85/0;27.85;1.64,-0.01,10.71;-0.09,-0.04,0.03;30.51;10.00
5.87/0;27.91;1.67,0.00,10.79;-0.09,-0.04,0.03;30.51;10.00
5.89/16;27.91;1.64,-0.04,10.85;-0.09,-0.04,0.03;30.65;9.00
5.90/0;27.91;1.65,0.00,10.78;-0.09,-0.04,0.03;30.60;10.00
5.92/0;27.91;1.72,-0.01,10.71;-0.09,-0.04,0.03;30.60;10.00
5.94/0;27.81;1.71,-0.07,10.77;-0.09,-0.04,0.03;30.55;10.00
5.95/0;27.75;1.71,-0.07,10.82;-0.09,-0.04,0.03;30.51;10.00
5.97/0;27.75;1.61,-0.05,10.75;-0.09,-0.04,0.03;30.60;9.00
5.99/27;27.79;1.59,-0.00,10.77;-0.09,-0.04,0.03;30.65;9.00
6.00/0;27.79;1.64,-0.02,10.81;-0.09,-0.04,0.03;30.55;9.00
6.02/0;27.81;1.68,-0.06,10.77;-0.09,-0.04,0.03;30.69;10.00
6.04/0;27.85;1.64,-0.00,10.76;-0.09,-0.04,0.03;30.55;10.00
6.05/0;27.91;1.65,-0.01,10.83;-0.09,-0.04,0.03;30.55;10.00
6.07/0;27.91;1.66,-0.08,10.77;-0.09,-0.04,0.03;30.60;10.00
6.09/53;27.93;1.67,-0.08,10.96;-0.09,-0.03,0.03;30.65;9.00
6.10/0;27.91;1.65,-0.02,10.59;-0.08,-0.05,0.03;30.65;10.00
6.12/0;27.91;1.65,0.05,10.75;-0.09,-0.04,0.03;30.69;10.00
6.14/0;27.95;1.62,-0.04,10.81;-0.09,-0.03,0.03;30.65;10.00
6.16/0;27.95;1.66,-0.04,10.76;-0.09,-0.04,0.03;30.65;11.00
6.17/0;27.95;1.69,-0.11,10.84;-0.09,-0.04,0.03;30.79;10.00
6.19/41;27.99;1.63,-0.03,10.85;-0.09,-0.04,0.03;30.65;10.00
6.21/0;27.81;1.68,-0.06,10.80;-0.08,-0.04,0.03;30.65;10.00
6.22/0;27.81;1.63,-0.05,10.72;-0.09,-0.04,0.03;30.60;11.00
6.24/0;27.91;1.69,0.04,10.77;-0.09,-0.04,0.03;30.65;11.00
6.26/0;27.91;1.64,0.00,10.69;-0.09,-0.04,0.03;30.65;10.00
6.27/0;27.93;1.62,-0.06,10.88;-0.09,-0.04,0.03;30.69;10.00
6.29/0;27.93;1.63,-0.10,10.69;-0.09,-0.04,0.03;30.65;10.00
6.31/0;27.85;1.65,-0.02,10.75;-0.09,-0.04,0.03;30.55;11.00
6.32/0;27.85;1.63,-0.06,10.80;-0.09,-0.04,0.03;30.69;11.00
6.34/0;27.95;1.70,-0.02,10.75;-0.09,-0.04,0.03;30.65;11.00
6.36/0;27.87;1.67,-0.04,10.74;-0.09,-0.04,0.03;30.74;10.00
6.37/35;27.95;1.64,-0.04,10.85;-0.09,-0.04,0.03;30.69;10.00
6.39/0;27.93;1.64,-0.05,10.75;-0.09,-0.04,0.03;30.55;10.00
6.41/0;27.93;1.66,-0.09,10.73;-0.09,-0.04,0.03;30.65;10.00
6.42/0;27.93;1.59,-0.06,10.74;-0.09,-0.04,0.03;30.69;11.00
6.44/0;27.95;1.67,-0.03,10.76;-0.09,-0.04,0.03;30.60;10.00
6.46/6;27.95;1.64,-0.00,10.79;-0.09,-0.04,0.03;30.65;9.00
6.47/10;27.99;1.60,0.00,10.82;-0.09,-0.04,0.03;30.69;9.00
6.49/0;27.93;1.69,-0.01,10.86;-0.09,-0.04,0.03;30.65;10.00
6.51/0;27.87;1.72,-0.06,10.73;-0.09,-0.04,0.03;30.65;10.00
6.52/0;27.79;1.64,-0.06,10.81;-0.09,-0.04,0.03;30.79;10.00
6.54/0;27.85;1.62,-0.05,10.80;-0.09,-0.04,0.03;30.60;10.00
6.56/0;27.85;1.64,-0.07,10.80;-0.09,-0.04,0.03;30.65;9.00
6.57/33;27.87;1.69,0.08,10.72;-0.09,-0.04,0.03;30.69;9.00
6.59/1419;27.85;1.59,-0.06,10.84;-0.09,-0.04,0.03;30.65;10.00
6.61/0;27.79;1.69,-0.02,10.72;-0.09,-0.04,0.03;30.74;10.00
6.62/0;27.79;1.67,-0.06,10.78;-0.09,-0.04,0.03;30.60;10.00
6.64/0;27.79;1.65,-0.03,10.73;-0.09,-0.04,0.03;30.69;10.00
6.66/0;27.73;1.67,-0.06,10.82;-0.09,-0.04,0.03;30.65;10.00
6.67/17;27.85;1.61,-0.01,10.74;-0.09,-0.04,0.03;30.60;9.00
6.69/0;27.75;1.70,-0.08,10.82;-0.09,-0.04,0.03;30.65;10.00
6.71/0;27.79;1.63,-0.06,10.73;-0.09,-0.04,0.03;30.65;12.00
6.72/0;27.91;1.65,-0.07,10.74;-0.09,-0.04,0.03;30.60;13.00
6.74/0;27.79;1.64,-0.02,10.79;-0.09,-0.04,0.03;30.60;14.00
6.76/0;27.87;1.65,-0.03,10.79;-0.09,-0.04,0.03;30.55;13.00
6.77/2;27.87;1.69,-0.05,10.82;-0.09,-0.04,0.03;30.60;12.00
6.79/7;27.87;1.67,-0.02,10.82;-0.09,-0.04,0.03;30.65;12.00
6.81/0;27.85;1.71,-0.04,10.80;-0.09,-0.04,0.03;30.55;13.00
6.82/0;27.79;1.65,-0.03,10.77;-0.09,-0.04,0.03;30.69;13.00
6.84/0;27.87;1.64,-0.07,10.75;-0.09,-0.04,0.03;30.69;13.00
6.86/0;27.81;1.68,-0.13,10.77;-0.09,-0.04,0.03;30.65;13.00
6.87/0;27.81;1.62,-0.02,10.76;-0.09,-0.04,0.03;30.60;12.00
6.89/53;27.87;1.69,-0.09,10.77;-0.09,-0.04,0.03;30.65;12.00
6.91/0;27.85;1.69,-0.03,10.69;-0.09,-0.04,0.03;30.65;12.00
6.92/0;27.87;1.68,-0.01,10.77;-0.09,-0.04,0.03;30.69;13.00
6.94/0;27.91;1.71,-0.02,10.76;-0.09,-0.04,0.03;30.51;13.00
6.96/0;27.93;1.65,-0.03,10.75;-0.09,-0.04,0.03;30.74;13.00
6.98/0;27.87;1.68,-0.06,10.75;-0.09,-0.04,0.03;30.69;12.00
6.99/0;27.93;1.60,-0.03,10.78;-0.09,-0.04,0.03;30.60;11.00
7.01/10;27.81;1.72,-0.06,10.75;-0.09,-0.04,0.03;30.65;12.00
7.03/0;27.81;1.66,-0.02,10.71;-0.09,-0.04,0.03;30.65;14.00
7.04/0;27.85;1.66,-0.09,10.71;-0.09,-0.04,0.03;30.60;14.00
7.06/0;27.85;1.70,0.00,10.85;-0.09,-0.04,0.03;30.65;14.00
7.08/0;27.87;1.68,-0.04,10.79;-0.09,-0.04,0.03;30.60;13.00
7.09/38;27.91;1.65,-0.01,10.75;-0.09,-0.04,0.03;30.60;13.00
7.11/0;27.93;1.58,-0.09,10.76;-0.09,-0.04,0.03;30.74;13.00
7.13/0;27.85;1.64,-0.06,10.81;-0.09,-0.04,0.03;30.65;14.00
7.14/0;27.79;1.69,-0.03,10.72;-0.09,-0.04,0.03;30.60;14.00
7.16/0;27.93;1.67,-0.06,10.92;-0.09,-0.04,0.03;30.65;14.00
7.18/0;27.81;1.65,-0.04,10.80;-0.09,-0.04,0.03;30.65;13.00
7.19/9;27.85;1.71,-0.04,10.78;-0.09,-0.04,0.03;30.60;12.00
7.21/0;27.81;1.63,-0.06,10.76;-0.09,-0.04,0.03;30.55;13.00
7.23/0;27.85;1.70,-0.06,10.67;-0.08,-0.04,0.03;30.65;13.00
7.24/0;27.81;1.67,-0.06,10.77;-0.09,-0.04,0.03;30.51;14.00
7.26/0;27.85;1.70,-0.11,10.75;-0.09,-0.04,0.03;30.65;13.00
7.28/0;27.85;1.70,-0.08,10.98;-0.09,-0.05,0.03;30.65;13.00
7.29/26;27.79;1.64,-0.01,10.75;-0.09,-0.04,0.03;30.60;12.00
7.31/1;27.85;1.67,-0.09,10.74;-0.09,-0.04,0.03;30.55;13.00
7.33/0;27.85;1.65,-0.04,10.82;-0.09,-0.04,0.03;30.55;15.00
7.34/0;27.87;1.66,-0.03,10.75;-0.09,-0.04,0.03;30.60;16.00
7.36/0;27.75;1.69,-0.01,10.82;-0.09,-0.04,0.03;30.65;15.00
7.38/60;27.81;1.62,-0.06,10.80;-0.09,-0.04,0.03;30.65;14.00
7.39/21;27.81;1.65,-0.08,10.74;-0.09,-0.04,0.03;30.60;13.00
7.41/0;27.91;1.63,-0.09,10.80;-0.09,-0.04,0.03;30.55;14.00
7.43/0;27.91;1.63,-0.05,10.78;-0.09,-0.04,0.03;30.65;14.00
7.44/0;27.87;1.66,-0.06,10.79;-0.09,-0.04,0.03;30.69;15.00
7.46/0;27.91;1.62,-0.03,10.74;-0.09,-0.04,0.03;30.60;15.00
7.48/0;27.87;1.67,0.01,10.80;-0.09,-0.04,0.03;30.55;15.00
7.49/16;27.91;1.64,-0.01,10.75;-0.09,-0.04,0.03;30.69;16.00
7.51/0;27.87;1.69,-0.09,10.74;-0.09,-0.04,0.03;30.69;16.00
7.53/0;27.87;1.63,0.03,10.73;-0.09,-0.04,0.03;30.65;16.00
7.54/0;27.93;1.63,-0.09,10.80;-0.09,-0.04,0.03;30.51;16.00
7.56/0;27.85;1.66,-0.05,10.76;-0.09,-0.04,0.03;30.60;16.00
7.58/0;27.85;1.69,-0.03,10.69;-0.09,-0.04,0.03;30.65;15.00
7.59/42;27.87;1.65,-0.09,10.72;-0.09,-0.04,0.03;30.60;15.00
7.61/0;27.81;1.62,0.00,10.72;-0.08,-0.04,0.03;30.60;15.00
7.63/0;27.95;1.66,-0.05,10.77;-0.09,-0.04,0.03;30.46;16.00
7.64/0;27.93;1.65,0.01,10.79;-0.09,-0.04,0.03;30.60;16.00
7.66/0;27.93;1.64,-0.00,10.74;-0.09,-0.04,0.03;30.69;17.00
7.68/0;27.93;1.68,-0.05,10.77;-0.09,-0.04,0.03;30.65;17.00
7.69/26;27.87;1.67,0.01,10.82;-0.09,-0.04,0.03;30.55;17.00
7.71/0;27.85;1.63,-0.07,10.74;-0.09,-0.04,0.03;30.60;17.00
7.73/0;27.85;1.66,-0.06,10.77;-0.09,-0.04,0.03;30.55;18.00
7.74/0;27.85;1.64,-0.06,10.76;-0.09,-0.04,0.03;30.51;18.00
7.76/0;27.85;1.67,-0.05,10.73;-0.09,-0.04,0.03;30.69;17.00
7.78/0;27.85;1.62,-0.03,10.81;-0.09,-0.04,0.03;30.65;17.00
7.79/0;27.91;1.62,-0.06,10.81;-0.09,-0.04,0.03;30.65;18.00
7.81/0;27.87;1.65,-0.05,10.67;-0.09,-0.04,0.03;30.60;19.00
7.83/0;27.91;1.68,0.01,10.82;-0.09,-0.04,0.03;30.65;19.00
7.85/0;27.87;1.67,-0.06,10.78;-0.09,-0.04,0.03;30.55;18.00
7.86/0;27.87;1.64,-0.05,10.74;-0.09,-0.04,0.03;30.60;18.00
7.88/27;27.95;1.65,-0.07,10.76;-0.08,-0.04,0.03;30.55;17.00
7.90/0;27.91;1.68,-0.04,10.80;-0.09,-0.04,0.03;30.55;18.00
7.91/0;27.99;1.71,-0.12,10.78;-0.09,-0.04,0.03;30.51;18.00
7.93/0;28.01;1.74,-0.05,10.78;-0.09,-0.04,0.03;30.65;18.00
7.95/0;27.93;1.66,0.00,10.82;-0.09,-0.04,0.03;30.55;18.00
7.96/0;27.93;1.65,-0.04,10.85;-0.09,-0.04,0.03;30.69;19.00
7.98/23;27.91;1.59,-0.03,10.75;-0.09,-0.04,0.03;30.65;20.00
8.00/0;27.95;1.67,-0.05,10.76;-0.09,-0.04,0.03;30.65;22.00
8.01/0;27.91;1.63,-0.03,10.80;-0.09,-0.04,0.03;30.79;23.00
8.03/0;27.95;1.67,-0.04,10.74;-0.09,-0.04,0.03;30.65;22.00
8.05/0;27.87;1.66,-0.03,10.73;-0.09,-0.04,0.03;30.55;21.00
8.06/80;27.93;1.64,0.02,10.76;-0.09,-0.04,0.03;30.69;20.00
8.08/0;27.93;1.65,-0.10,10.76;-0.09,-0.04,0.03;30.65;22.00
8.10/0;27.93;1.63,-0.08,10.84;-0.09,-0.04,0.03;30.74;22.00
8.11/0;27.95;1.68,-0.11,10.79;-0.09,-0.04,0.03;30.69;23.00
8.13/0;27.95;1.62,-0.06,10.86;-0.08,-0.04,0.03;30.65;22.00
8.15/38;27.93;1.64,-0.01,10.75;-0.09,-0.04,0.03;30.65;21.00
8.16/0;27.93;1.62,-0.05,10.75;-0.09,-0.04,0.03;30.69;22.00
8.18/0;27.93;1.64,-0.01,10.82;-0.09,-0.04,0.03;30.65;22.00
8.20/0;28.01;1.71,-0.10,10.73;-0.09,-0.04,0.03;30.65;23.00
8.21/0;27.93;1.63,-0.04,10.73;-0.09,-0.04,0.03;30.69;23.00
8.23/0;27.93;1.69,0.01,10.77;-0.09,-0.04,0.03;30.65;25.00
8.25/37;27.99;1.75,-0.04,10.79;-0.09,-0.04,0.03;30.65;26.00
8.26/0;27.93;1.67,-0.08,10.57;-0.08,-0.05,0.03;30.69;26.00
8.28/0;27.91;1.70,-0.03,10.79;-0.09,-0.04,0.03;30.65;26.00
8.30/0;27.87;1.80,0.04,11.94;-0.10,0.01,0.03;30.74;26.00
8.31/0;27.95;1.65,-0.06,10.89;-0.09,-0.04,0.03;30.69;25.00
8.33/0;27.87;1.66,-0.07,10.83;-0.09,-0.04,0.03;30.55;25.00
8.35/16;27.93;1.64,-0.04,10.80;-0.09,-0.04,0.03;30.74;25.00
8.36/0;27.91;1.66,-0.03,10.80;-0.09,-0.04,0.03;30.69;26.00
8.38/0;27.85;1.63,-0.05,10.74;-0.09,-0.04,0.03;30.65;26.00
8.40/0;27.81;1.68,-0.02,10.83;-0.09,-0.04,0.03;30.55;26.00
8.41/0;27.91;1.70,-0.07,10.83;-0.09,-0.04,0.03;30.69;26.00
8.43/0;27.85;1.66,-0.03,10.70;-0.09,-0.04,0.03;30.65;25.00
8.45/41;27.91;1.62,0.04,10.74;-0.09,-0.04,0.03;30.65;25.00
8.46/1827;27.87;1.67,-0.05,10.75;-0.09,-0.04,0.03;30.69;25.00
8.48/0;27.87;1.63,-0.13,10.76;-0.09,-0.04,0.03;30.65;26.00
8.50/0;27.87;1.69,-0.07,10.68;-0.09,-0.04,0.03;30.65;26.00
8.51/0;27.91;1.71,-0.08,10.80;-0.09,-0.04,0.03;30.60;26.00
8.53/0;27.91;1.68,-0.03,10.80;-0.09,-0.04,0.03;30.69;26.00
8.55/16;27.91;1.64,-0.06,10.81;-0.09,-0.04,0.03;30.74;25.00
8.56/0;27.93;1.66,-0.01,10.81;-0.09,-0.04,0.03;30.60;26.00
8.58/0;27.91;1.60,-0.09,10.79;-0.09,-0.04,0.03;30.74;26.00
8.60/0;27.93;1.70,-0.06,10.77;-0.09,-0.04,0.03;30.65;26.00
8.61/0;27.81;1.67,-0.03,10.76;-0.09,-0.04,0.03;30.69;26.00
8.63/0;27.91;1.69,-0.02,10.75;-0.09,-0.04,0.03;30.60;25.00
8.65/7;27.93;1.64,-0.04,10.84;-0.09,-0.04,0.03;30.65;25.00
8.67/0;27.91;1.66,-0.05,10.72;-0.09,-0.04,0.03;30.69;26.00
8.68/0;27.91;1.64,-0.03,10.81;-0.09,-0.04,0.03;30.65;26.00
8.70/0;27.91;1.64,-0.09,10.80;-0.08,-0.04,0.03;30.74;26.00
8.72/0;27.91;1.65,0.02,10.72;-0.09,-0.04,0.03;30.69;25.00
8.73/0;27.85;1.61,-0.02,10.83;-0.09,-0.04,0.03;30.69;25.00
8.75/19;27.87;1.67,0.02,10.73;-0.09,-0.04,0.03;30.65;25.00
8.77/0;27.87;1.67,-0.05,10.76;-0.09,-0.04,0.03;30.60;26.00
8.78/0;27.87;1.63,-0.01,10.73;-0.09,-0.04,0.03;30.65;26.00
8.80/0;27.91;1.69,-0.03,10.78;-0.09,-0.04,0.03;30.65;27.00
8.82/0;27.87;1.72,-0.02,10.62;-0.09,-0.04,0.03;30.69;26.00
8.83/20;27.91;1.67,-0.06,10.80;-0.09,-0.04,0.03;30.69;25.00
8.85/0;27.93;1.66,-0.03,10.79;-0.08,-0.04,0.03;30.74;26.00
8.87/0;27.87;1.71,-0.04,10.81;-0.09,-0.04,0.03;30.69;28.00
8.88/0;27.87;1.66,-0.05,10.71;-0.09,-0.04,0.03;30.65;28.00
8.90/0;27.91;1.64,-0.04,10.74;-0.09,-0.05,0.03;30.65;28.00
8.92/0;27.91;1.71,-0.05,10.74;-0.09,-0.04,0.03;30.60;27.00
8.93/0;27.87;1.61,-0.09,10.94;-0.09,-0.03,0.03;30.60;28.00
8.95/0;27.91;1.62,-0.06,10.77;-0.09,-0.04,0.03;30.65;28.00
8.97/0;27.91;1.66,-0.01,10.82;-0.09,-0.04,0.03;30.60;28.00
8.98/0;27.91;1.72,-0.07,10.83;-0.09,-0.04,0.03;30.65;28.00
9.00/0;27.93;1.68,-0.09,10.75;-0.09,-0.04,0.03;30.65;27.00
9.02/22;27.95;1.64,-0.01,10.81;-0.09,-0.03,0.03;30.69;26.00
9.03/0;27.91;1.62,-0.03,10.78;-0.09,-0.04,0.03;30.60;27.00
9.05/0;27.87;1.66,-0.10,10.80;-0.09,-0.04,0.03;30.65;27.00
9.07/0;27.99;1.66,-0.09,10.76;-0.09,-0.04,0.03;30.65;27.00
9.08/0;27.91;1.66,-0.06,10.85;-0.09,-0.04,0.03;30.65;27.00
9.10/1118;27.91;1.63,-0.06,10.68;-0.09,-0.04,0.03;30.55;26.00
9.12/7;27.93;1.65,-0.04,10.76;-0.09,-0.04,0.03;30.65;27.00
9.13/0;27.91;1.76,-0.03,10.73;-0.09,-0.04,0.03;30.51;27.00
9.15/0;27.91;1.66,-0.01,10.79;-0.09,-0.04,0.03;30.55;28.00
9.17/0;27.87;1.65,-0.02,10.77;-0.09,-0.04,0.03;30.65;28.00
9.18/0;27.87;1.62,-0.03,10.84;-0.08,-0.04,0.03;30.55;27.00
9.20/61;27.91;1.60,-0.02,10.70;-0.09,-0.04,0.03;30.55;26.00
9.22/0;27.91;1.66,-0.05,10.79;-0.09,-0.04,0.03;30.55;27.00
9.23/0;27.91;1.68,-0.07,10.77;-0.09,-0.04,0.03;30.60;27.00
9.25/0;27.91;1.63,-0.08,10.77;-0.09,-0.04,0.03;30.65;27.00
9.27/0;27.91;1.69,-0.04,10.82;-0.09,-0.04,0.03;30.55;27.00
9.28/0;27.91;1.68,0.05,10.77;-0.09,-0.04,0.03;30.60;26.00
9.30/26;27.93;1.65,-0.09,10.81;-0.09,-0.04,0.03;30.65;26.00
9.32/0;27.91;1.69,-0.06,10.69;-0.09,-0.04,0.03;30.74;27.00
9.33/0;27.91;1.60,-0.03,10.82;-0.09,-0.04,0.03;30.69;27.00
9.35/0;27.91;1.63,-0.03,10.81;-0.09,-0.04,0.03;30.65;27.00
9.37/0;27.91;1.69,-0.09,10.73;-0.09,-0.04,0.03;30.65;26.00
9.38/0;27.93;1.66,-0.03,10.79;-0.08,-0.04,0.03;30.60;26.00
9.40/0;27.87;1.66,-0.03,10.73;-0.09,-0.04,0.03;30.65;27.00
9.42/0;27.95;1.71,-0.08,10.75;-0.09,-0.04,0.03;30.55;27.00
9.43/0;27.91;1.69,-0.06,10.76;-0.09,-0.04,0.03;30.69;27.00
9.45/0;27.91;1.65,-0.04,10.71;-0.09,-0.04,0.03;30.65;29.00
9.47/17;27.91;1.62,-0.07,10.72;-0.09,-0.04,0.03;30.65;31.00
9.49/0;27.87;1.62,-0.06,10.74;-0.09,-0.04,0.03;30.69;31.00
9.50/0;27.87;1.65,-0.07,10.79;-0.09,-0.04,0.03;30.65;30.00
9.52/0;27.91;1.64,-0.07,10.66;-0.09,-0.04,0.03;30.65;29.00
9.54/0;27.93;1.62,-0.01,10.80;-0.09,-0.04,0.03;30.60;28.00
9.55/45;27.91;1.58,-0.04,10.74;-0.09,-0.04,0.03;30.65;27.00
9.57/0;27.93;1.70,-0.05,10.75;-0.09,-0.04,0.03;30.74;28.00
9.59/0;27.91;1.62,-0.02,10.82;-0.09,-0.04,0.03;30.60;28.00
9.60/0;27.93;1.74,-0.10,10.81;-0.09,-0.04,0.03;30.65;28.00
9.62/0;27.93;1.60,-0.00,10.82;-0.09,-0.04,0.03;30.65;28.00
9.64/11;27.95;1.73,-0.05,10.79;-0.09,-0.04,0.03;30.69;27.00
9.65/0;27.91;1.67,-0.04,10.75;-0.09,-0.04,0.03;30.55;28.00
9.67/0;27.91;1.61,-0.10,10.74;-0.09,-0.04,0.03;30.65;30.00
9.69/0;27.99;1.61,-0.06,10.71;-0.09,-0.04,0.03;30.60;30.00
9.70/0;27.95;1.70,-0.05,10.72;-0.09,-0.04,0.03;30.55;29.00
9.72/0;27.95;1.65,-0.04,10.72;-0.09,-0.04,0.03;30.74;28.00
9.74/0;27.93;1.66,-0.08,10.77;-0.09,-0.04,0.03;30.69;27.00
9.75/0;27.91;1.62,-0.08,10.81;-0.09,-0.04,0.03;30.65;28.00
9.77/0;27.91;1.64,-0.00,10.79;-0.09,-0.04,0.03;30.65;29.00
9.79/0;27.87;1.65,-0.04,10.82;-0.09,-0.04,0.03;30.60;29.00
9.80/0;27.87;1.70,-0.11,10.71;-0.09,-0.04,0.03;30.69;28.00
9.82/36;27.87;1.63,-0.04,10.75;-0.09,-0.04,0.03;30.65;28.00
9.84/0;27.91;1.64,-0.04,10.80;-0.09,-0.04,0.03;30.69;30.00
9.85/0;27.91;1.71,-0.05,10.79;-0.09,-0.04,0.03;30.74;30.00
9.87/0;27.99;1.62,-0.03,10.75;-0.09,-0.04,0.03;30.65;30.00
9.89/0;27.91;1.68,-0.06,10.77;-0.09,-0.04,0.03;30.60;29.00
9.90/16;27.87;1.64,-0.05,10.75;-0.09,-0.04,0.03;30.69;27.00
9.92/0;27.95;1.69,-0.01,10.85;-0.09,-0.04,0.03;30.65;27.00
9.94/0;27.87;1.64,-0.08,10.81;-0.09,-0.04,0.03;30.69;28.00
9.95/0;27.87;1.64,-0.09,10.79;-0.09,-0.04,0.03;30.60;28.00
9.97/0;27.87;1.69,-0.05,10.77;-0.08,-0.04,0.03;30.65;28.00
9.99/1;27.93;1.61,-0.09,10.75;-0.09,-0.04,0.03;30.60;27.00
10.00/0;28.39;1.60,-0.03,10.86;-0.09,-0.04,0.03;30.69;27.00
0.01/0;27.91;1.53,-0.14,10.96;-0.10,-0.02,0.03;30.65;27.00
0.03/0;28.33;1.54,-0.09,10.83;-0.09,-0.05,0.03;30.60;28.00
0.04/0;28.59;1.55,-0.07,10.75;-0.09,-0.04,0.03;30.69;27.00
0.06/0;28.83;1.40,-0.11,10.78;-0.08,-0.04,0.03;30.65;26.00
0.08/0;28.97;1.48,-0.06,10.77;-0.09,-0.03,0.03;30.69;26.00
0.09/0;28.95;1.64,-0.10,10.77;-0.09,-0.04,0.03;30.69;27.00
0.11/0;28.91;1.58,-0.07,10.86;-0.09,-0.04,0.03;30.74;27.00
0.13/0;28.95;1.53,-0.10,10.76;-0.09,-0.04,0.03;30.69;26.00
0.14/0;28.99;1.59,-0.06,10.77;-0.09,-0.04,0.03;30.69;26.00
0.16/0;28.99;1.55,-0.13,10.81;-0.09,-0.04,0.03;30.65;26.00
0.18/0;28.99;1.56,-0.08,10.82;-0.09,-0.03,0.03;30.60;27.00
0.19/0;29.03;1.46,-0.18,10.91;-0.09,-0.04,0.03;30.60;27.00
0.21/0;28.99;1.56,-0.11,10.82;-0.09,-0.04,0.03;30.65;27.00
0.23/0;29.05;1.58,-0.12,10.85;-0.08,-0.05,0.03;30.69;28.00
